annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;risque;nb_jours_arret_travail;nb_jours_arret_travail_txt
2021;C;Industrie manufacturière;C - Industrie manufacturière;1051C;Fabrication de fromage;1051C - Fabrication de fromage;Maladies professionnelles;50601;50601
2021;C;Industrie manufacturière;C - Industrie manufacturière;1051C;Fabrication de fromage;1051C - Fabrication de fromage;Tous risques confondus;119891;119891
2021;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Accidents de trajet;238;238
2021;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Accidents du travail;8049;8049
2021;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Maladies professionnelles;3225;3225
2021;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Tous risques confondus;11512;11512
2021;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Accidents de trajet;724;724
2021;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Accidents du travail;9818;9818
2021;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Maladies professionnelles;6916;6916
2021;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Tous risques confondus;17458;17458
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Accidents de trajet;1591;1591
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Accidents du travail;21145;21145
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Maladies professionnelles;5593;5593
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Tous risques confondus;28329;28329
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Accidents de trajet;1032;1032
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Accidents du travail;9973;9973
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Maladies professionnelles;4312;4312
2021;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Tous risques confondus;15317;15317
2021;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Accidents de trajet;1076;1076
2021;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Accidents du travail;3485;3485
2021;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Maladies professionnelles;610;610
2021;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Tous risques confondus;5171;5171
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Accidents de trajet;12753;12753
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Accidents du travail;133523;133523
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Maladies professionnelles;79188;79188
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Tous risques confondus;225464;225464
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Accidents de trajet;6821;6821
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Accidents du travail;23617;23617
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Maladies professionnelles;5213;5213
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Tous risques confondus;35651;35651
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Accidents de trajet;93749;93749
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Accidents du travail;271545;271545
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Maladies professionnelles;106362;106362
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Tous risques confondus;471656;471656
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Accidents de trajet;6025;6025
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Accidents du travail;18122;18122
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Maladies professionnelles;4880;4880
2021;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Tous risques confondus;29027;29027
2021;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents de trajet;3672;3672
2021;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents du travail;45670;45670
2021;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Maladies professionnelles;26859;26859
2021;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Tous risques confondus;76201;76201
2021;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Accidents de trajet;1778;1778
2021;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Accidents du travail;12317;12317
2021;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Maladies professionnelles;3700;3700
2021;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Tous risques confondus;17795;17795
2021;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Accidents de trajet;217;217
2021;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Accidents du travail;2084;2084
2021;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Maladies professionnelles;604;604
2021;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Tous risques confondus;2905;2905
2021;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Accidents de trajet;8827;8827
2021;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Accidents du travail;41477;41477
2021;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Maladies professionnelles;25671;25671
2021;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Tous risques confondus;75975;75975
2021;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Accidents de trajet;685;685
2021;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Accidents du travail;9555;9555
2021;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Maladies professionnelles;2328;2328
2021;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Tous risques confondus;12568;12568
2021;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Accidents de trajet;972;972
2021;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Accidents du travail;8206;8206
2021;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Maladies professionnelles;5120;5120
2021;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Tous risques confondus;14298;14298
2021;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Accidents de trajet;6626;6626
2021;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Accidents du travail;100015;100015
2021;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Maladies professionnelles;93756;93756
2021;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Tous risques confondus;200397;200397
2021;C;Industrie manufacturière;C - Industrie manufacturière;1086Z;Fabrication d'aliments homogénéisés et diététiques;1086Z - Fabrication d'aliments homogénéisés et diététiques;Accidents de trajet;1488;1488
2021;C;Industrie manufacturière;C - Industrie manufacturière;1086Z;Fabrication d'aliments homogénéisés et diététiques;1086Z - Fabrication d'aliments homogénéisés et diététiques;Accidents du travail;13094;13094
2021;C;Industrie manufacturière;C - Industrie manufacturière;1086Z;Fabrication d'aliments homogénéisés et diététiques;1086Z - Fabrication d'aliments homogénéisés et diététiques;Maladies professionnelles;4948;4948
2021;C;Industrie manufacturière;C - Industrie manufacturière;1086Z;Fabrication d'aliments homogénéisés et diététiques;1086Z - Fabrication d'aliments homogénéisés et diététiques;Tous risques confondus;19530;19530
2021;C;Industrie manufacturière;C - Industrie manufacturière;1089Z;Fabrication d'autres produits alimentaires n.c.a.;1089Z - Fabrication d'autres produits alimentaires n.c.a.;Accidents de trajet;4676;4676
2021;C;Industrie manufacturière;C - Industrie manufacturière;1089Z;Fabrication d'autres produits alimentaires n.c.a.;1089Z - Fabrication d'autres produits alimentaires n.c.a.;Accidents du travail;49567;49567
2021;C;Industrie manufacturière;C - Industrie manufacturière;1089Z;Fabrication d'autres produits alimentaires n.c.a.;1089Z - Fabrication d'autres produits alimentaires n.c.a.;Maladies professionnelles;32090;32090
2021;C;Industrie manufacturière;C - Industrie manufacturière;1089Z;Fabrication d'autres produits alimentaires n.c.a.;1089Z - Fabrication d'autres produits alimentaires n.c.a.;Tous risques confondus;86333;86333
2021;C;Industrie manufacturière;C - Industrie manufacturière;1091Z;Fabrication d'aliments pour animaux de ferme;1091Z - Fabrication d'aliments pour animaux de ferme;Accidents de trajet;536;536
2021;C;Industrie manufacturière;C - Industrie manufacturière;1091Z;Fabrication d'aliments pour animaux de ferme;1091Z - Fabrication d'aliments pour animaux de ferme;Accidents du travail;17598;17598
2021;C;Industrie manufacturière;C - Industrie manufacturière;1091Z;Fabrication d'aliments pour animaux de ferme;1091Z - Fabrication d'aliments pour animaux de ferme;Maladies professionnelles;3842;3842
2021;C;Industrie manufacturière;C - Industrie manufacturière;1091Z;Fabrication d'aliments pour animaux de ferme;1091Z - Fabrication d'aliments pour animaux de ferme;Tous risques confondus;21976;21976
2021;C;Industrie manufacturière;C - Industrie manufacturière;1092Z;Fabrication d'aliments pour animaux de compagnie;1092Z - Fabrication d'aliments pour animaux de compagnie;Accidents de trajet;927;927
2021;C;Industrie manufacturière;C - Industrie manufacturière;1092Z;Fabrication d'aliments pour animaux de compagnie;1092Z - Fabrication d'aliments pour animaux de compagnie;Accidents du travail;12112;12112
2021;C;Industrie manufacturière;C - Industrie manufacturière;1092Z;Fabrication d'aliments pour animaux de compagnie;1092Z - Fabrication d'aliments pour animaux de compagnie;Maladies professionnelles;8006;8006
2021;C;Industrie manufacturière;C - Industrie manufacturière;1092Z;Fabrication d'aliments pour animaux de compagnie;1092Z - Fabrication d'aliments pour animaux de compagnie;Tous risques confondus;21045;21045
2021;C;Industrie manufacturière;C - Industrie manufacturière;1101Z;Production de boissons alcooliques distillées;1101Z - Production de boissons alcooliques distillées;Accidents de trajet;710;710
2021;C;Industrie manufacturière;C - Industrie manufacturière;1101Z;Production de boissons alcooliques distillées;1101Z - Production de boissons alcooliques distillées;Accidents du travail;9792;9792
2021;C;Industrie manufacturière;C - Industrie manufacturière;1101Z;Production de boissons alcooliques distillées;1101Z - Production de boissons alcooliques distillées;Maladies professionnelles;2547;2547
2021;C;Industrie manufacturière;C - Industrie manufacturière;1101Z;Production de boissons alcooliques distillées;1101Z - Production de boissons alcooliques distillées;Tous risques confondus;13049;13049
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102A;Fabrication de vins effervescents;1102A - Fabrication de vins effervescents;Accidents de trajet;476;476
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102A;Fabrication de vins effervescents;1102A - Fabrication de vins effervescents;Accidents du travail;8344;8344
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102A;Fabrication de vins effervescents;1102A - Fabrication de vins effervescents;Maladies professionnelles;4092;4092
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102A;Fabrication de vins effervescents;1102A - Fabrication de vins effervescents;Tous risques confondus;12912;12912
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102B;Vinification;1102B - Vinification;Accidents de trajet;403;403
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102B;Vinification;1102B - Vinification;Accidents du travail;5266;5266
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102B;Vinification;1102B - Vinification;Maladies professionnelles;3885;3885
2021;C;Industrie manufacturière;C - Industrie manufacturière;1102B;Vinification;1102B - Vinification;Tous risques confondus;9554;9554
2021;C;Industrie manufacturière;C - Industrie manufacturière;1103Z;Fabrication de cidre et de vins de fruits;1103Z - Fabrication de cidre et de vins de fruits;Accidents de trajet;111;111
2021;C;Industrie manufacturière;C - Industrie manufacturière;1103Z;Fabrication de cidre et de vins de fruits;1103Z - Fabrication de cidre et de vins de fruits;Accidents du travail;908;908
2021;C;Industrie manufacturière;C - Industrie manufacturière;1103Z;Fabrication de cidre et de vins de fruits;1103Z - Fabrication de cidre et de vins de fruits;Maladies professionnelles;770;770
2021;C;Industrie manufacturière;C - Industrie manufacturière;1103Z;Fabrication de cidre et de vins de fruits;1103Z - Fabrication de cidre et de vins de fruits;Tous risques confondus;1789;1789
2021;C;Industrie manufacturière;C - Industrie manufacturière;1104Z;Production d'autres boissons fermentées non distillées;1104Z - Production d'autres boissons fermentées non distillées;Accidents de trajet;29;29
2021;C;Industrie manufacturière;C - Industrie manufacturière;1104Z;Production d'autres boissons fermentées non distillées;1104Z - Production d'autres boissons fermentées non distillées;Accidents du travail;420;420
2021;C;Industrie manufacturière;C - Industrie manufacturière;1104Z;Production d'autres boissons fermentées non distillées;1104Z - Production d'autres boissons fermentées non distillées;Maladies professionnelles;0;0
2021;C;Industrie manufacturière;C - Industrie manufacturière;1104Z;Production d'autres boissons fermentées non distillées;1104Z - Production d'autres boissons fermentées non distillées;Tous risques confondus;449;449
2021;C;Industrie manufacturière;C - Industrie manufacturière;1105Z;Fabrication de bière;1105Z - Fabrication de bière;Accidents de trajet;1664;1664
2021;C;Industrie manufacturière;C - Industrie manufacturière;1105Z;Fabrication de bière;1105Z - Fabrication de bière;Accidents du travail;8103;8103
2021;C;Industrie manufacturière;C - Industrie manufacturière;1105Z;Fabrication de bière;1105Z - Fabrication de bière;Maladies professionnelles;2862;2862
2021;C;Industrie manufacturière;C - Industrie manufacturière;1105Z;Fabrication de bière;1105Z - Fabrication de bière;Tous risques confondus;12629;12629
2021;C;Industrie manufacturière;C - Industrie manufacturière;1106Z;Fabrication de malt;1106Z - Fabrication de malt;Accidents de trajet;0;0
2021;C;Industrie manufacturière;C - Industrie manufacturière;1106Z;Fabrication de malt;1106Z - Fabrication de malt;Accidents du travail;151;151
2021;C;Industrie manufacturière;C - Industrie manufacturière;1106Z;Fabrication de malt;1106Z - Fabrication de malt;Maladies professionnelles;0;0
2021;C;Industrie manufacturière;C - Industrie manufacturière;1106Z;Fabrication de malt;1106Z - Fabrication de malt;Tous risques confondus;151;151
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107A;Industrie des eaux de table;1107A - Industrie des eaux de table;Accidents de trajet;2206;2206
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107A;Industrie des eaux de table;1107A - Industrie des eaux de table;Accidents du travail;10949;10949
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107A;Industrie des eaux de table;1107A - Industrie des eaux de table;Maladies professionnelles;3907;3907
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107A;Industrie des eaux de table;1107A - Industrie des eaux de table;Tous risques confondus;17062;17062
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107B;Production de boissons rafraîchissantes;1107B - Production de boissons rafraîchissantes;Accidents de trajet;1062;1062
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107B;Production de boissons rafraîchissantes;1107B - Production de boissons rafraîchissantes;Accidents du travail;10917;10917
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107B;Production de boissons rafraîchissantes;1107B - Production de boissons rafraîchissantes;Maladies professionnelles;4109;4109
2021;C;Industrie manufacturière;C - Industrie manufacturière;1107B;Production de boissons rafraîchissantes;1107B - Production de boissons rafraîchissantes;Tous risques confondus;16088;16088
2021;C;Industrie manufacturière;C - Industrie manufacturière;1200Z;Fabrication de produits à base de tabac;1200Z - Fabrication de produits à base de tabac;Accidents de trajet;566;566
2021;C;Industrie manufacturière;C - Industrie manufacturière;1200Z;Fabrication de produits à base de tabac;1200Z - Fabrication de produits à base de tabac;Accidents du travail;1238;1238
2021;C;Industrie manufacturière;C - Industrie manufacturière;1200Z;Fabrication de produits à base de tabac;1200Z - Fabrication de produits à base de tabac;Maladies professionnelles;314;314
2021;C;Industrie manufacturière;C - Industrie manufacturière;1200Z;Fabrication de produits à base de tabac;1200Z - Fabrication de produits à base de tabac;Tous risques confondus;2118;2118
2021;C;Industrie manufacturière;C - Industrie manufacturière;1310Z;Préparation de fibres textiles et filature;1310Z - Préparation de fibres textiles et filature;Accidents de trajet;80;80
2021;C;Industrie manufacturière;C - Industrie manufacturière;1310Z;Préparation de fibres textiles et filature;1310Z - Préparation de fibres textiles et filature;Accidents du travail;7506;7506
2021;C;Industrie manufacturière;C - Industrie manufacturière;1310Z;Préparation de fibres textiles et filature;1310Z - Préparation de fibres textiles et filature;Maladies professionnelles;3825;3825
2021;C;Industrie manufacturière;C - Industrie manufacturière;1310Z;Préparation de fibres textiles et filature;1310Z - Préparation de fibres textiles et filature;Tous risques confondus;11411;11411
2021;C;Industrie manufacturière;C - Industrie manufacturière;1320Z;Tissage;1320Z - Tissage;Accidents de trajet;903;903
2021;C;Industrie manufacturière;C - Industrie manufacturière;1320Z;Tissage;1320Z - Tissage;Accidents du travail;15569;15569
2021;C;Industrie manufacturière;C - Industrie manufacturière;1320Z;Tissage;1320Z - Tissage;Maladies professionnelles;7928;7928
2021;C;Industrie manufacturière;C - Industrie manufacturière;1320Z;Tissage;1320Z - Tissage;Tous risques confondus;24400;24400
2021;C;Industrie manufacturière;C - Industrie manufacturière;1330Z;Ennoblissement textile;1330Z - Ennoblissement textile;Accidents de trajet;298;298
2021;C;Industrie manufacturière;C - Industrie manufacturière;1330Z;Ennoblissement textile;1330Z - Ennoblissement textile;Accidents du travail;4599;4599
2021;C;Industrie manufacturière;C - Industrie manufacturière;1330Z;Ennoblissement textile;1330Z - Ennoblissement textile;Maladies professionnelles;2205;2205
2021;C;Industrie manufacturière;C - Industrie manufacturière;1330Z;Ennoblissement textile;1330Z - Ennoblissement textile;Tous risques confondus;7102;7102
2021;C;Industrie manufacturière;C - Industrie manufacturière;1391Z;Fabrication d'étoffes à mailles;1391Z - Fabrication d'étoffes à mailles;Accidents de trajet;24;24
2021;C;Industrie manufacturière;C - Industrie manufacturière;1391Z;Fabrication d'étoffes à mailles;1391Z - Fabrication d'étoffes à mailles;Accidents du travail;1145;1145
2021;C;Industrie manufacturière;C - Industrie manufacturière;1391Z;Fabrication d'étoffes à mailles;1391Z - Fabrication d'étoffes à mailles;Maladies professionnelles;952;952
2021;C;Industrie manufacturière;C - Industrie manufacturière;1391Z;Fabrication d'étoffes à mailles;1391Z - Fabrication d'étoffes à mailles;Tous risques confondus;2121;2121
2021;C;Industrie manufacturière;C - Industrie manufacturière;1392Z;Fabrication d'articles textiles, sauf habillement;1392Z - Fabrication d'articles textiles, sauf habillement;Accidents de trajet;3826;3826
2021;C;Industrie manufacturière;C - Industrie manufacturière;1392Z;Fabrication d'articles textiles, sauf habillement;1392Z - Fabrication d'articles textiles, sauf habillement;Accidents du travail;32102;32102
2021;C;Industrie manufacturière;C - Industrie manufacturière;1392Z;Fabrication d'articles textiles, sauf habillement;1392Z - Fabrication d'articles textiles, sauf habillement;Maladies professionnelles;24596;24596
2021;C;Industrie manufacturière;C - Industrie manufacturière;1392Z;Fabrication d'articles textiles, sauf habillement;1392Z - Fabrication d'articles textiles, sauf habillement;Tous risques confondus;60524;60524
2021;C;Industrie manufacturière;C - Industrie manufacturière;1393Z;Fabrication de tapis et moquettes;1393Z - Fabrication de tapis et moquettes;Accidents de trajet;229;229
2021;C;Industrie manufacturière;C - Industrie manufacturière;1393Z;Fabrication de tapis et moquettes;1393Z - Fabrication de tapis et moquettes;Accidents du travail;1883;1883
2021;C;Industrie manufacturière;C - Industrie manufacturière;1393Z;Fabrication de tapis et moquettes;1393Z - Fabrication de tapis et moquettes;Maladies professionnelles;2946;2946
2021;C;Industrie manufacturière;C - Industrie manufacturière;1393Z;Fabrication de tapis et moquettes;1393Z - Fabrication de tapis et moquettes;Tous risques confondus;5058;5058
2021;C;Industrie manufacturière;C - Industrie manufacturière;1394Z;Fabrication de ficelles, cordes et filets;1394Z - Fabrication de ficelles, cordes et filets;Accidents de trajet;27;27
2021;C;Industrie manufacturière;C - Industrie manufacturière;1394Z;Fabrication de ficelles, cordes et filets;1394Z - Fabrication de ficelles, cordes et filets;Accidents du travail;1827;1827
2021;C;Industrie manufacturière;C - Industrie manufacturière;1394Z;Fabrication de ficelles, cordes et filets;1394Z - Fabrication de ficelles, cordes et filets;Maladies professionnelles;2425;2425
2021;C;Industrie manufacturière;C - Industrie manufacturière;1394Z;Fabrication de ficelles, cordes et filets;1394Z - Fabrication de ficelles, cordes et filets;Tous risques confondus;4279;4279
2021;C;Industrie manufacturière;C - Industrie manufacturière;1395Z;Fabrication de non-tissés, sauf habillement;1395Z - Fabrication de non-tissés, sauf habillement;Accidents de trajet;995;995
2021;C;Industrie manufacturière;C - Industrie manufacturière;1395Z;Fabrication de non-tissés, sauf habillement;1395Z - Fabrication de non-tissés, sauf habillement;Accidents du travail;8698;8698
2021;C;Industrie manufacturière;C - Industrie manufacturière;1395Z;Fabrication de non-tissés, sauf habillement;1395Z - Fabrication de non-tissés, sauf habillement;Maladies professionnelles;7746;7746
2021;C;Industrie manufacturière;C - Industrie manufacturière;1395Z;Fabrication de non-tissés, sauf habillement;1395Z - Fabrication de non-tissés, sauf habillement;Tous risques confondus;17439;17439
2021;C;Industrie manufacturière;C - Industrie manufacturière;1396Z;Fabrication d'autres textiles techniques et industriels;1396Z - Fabrication d'autres textiles techniques et industriels;Accidents de trajet;1684;1684
2021;C;Industrie manufacturière;C - Industrie manufacturière;1396Z;Fabrication d'autres textiles techniques et industriels;1396Z - Fabrication d'autres textiles techniques et industriels;Accidents du travail;16507;16507
2021;C;Industrie manufacturière;C - Industrie manufacturière;1396Z;Fabrication d'autres textiles techniques et industriels;1396Z - Fabrication d'autres textiles techniques et industriels;Maladies professionnelles;11292;11292
2021;C;Industrie manufacturière;C - Industrie manufacturière;1396Z;Fabrication d'autres textiles techniques et industriels;1396Z - Fabrication d'autres textiles techniques et industriels;Tous risques confondus;29483;29483
2021;C;Industrie manufacturière;C - Industrie manufacturière;1399Z;Fabrication d'autres textiles n.c.a.;1399Z - Fabrication d'autres textiles n.c.a.;Accidents de trajet;448;448
2021;C;Industrie manufacturière;C - Industrie manufacturière;1399Z;Fabrication d'autres textiles n.c.a.;1399Z - Fabrication d'autres textiles n.c.a.;Accidents du travail;4407;4407
2021;C;Industrie manufacturière;C - Industrie manufacturière;1399Z;Fabrication d'autres textiles n.c.a.;1399Z - Fabrication d'autres textiles n.c.a.;Maladies professionnelles;7875;7875
2021;C;Industrie manufacturière;C - Industrie manufacturière;1399Z;Fabrication d'autres textiles n.c.a.;1399Z - Fabrication d'autres textiles n.c.a.;Tous risques confondus;12730;12730
2021;C;Industrie manufacturière;C - Industrie manufacturière;1411Z;Fabrication de vêtements en cuir;1411Z - Fabrication de vêtements en cuir;Accidents de trajet;151;151
2021;C;Industrie manufacturière;C - Industrie manufacturière;1411Z;Fabrication de vêtements en cuir;1411Z - Fabrication de vêtements en cuir;Accidents du travail;415;415
2021;C;Industrie manufacturière;C - Industrie manufacturière;1411Z;Fabrication de vêtements en cuir;1411Z - Fabrication de vêtements en cuir;Maladies professionnelles;1099;1099
2021;C;Industrie manufacturière;C - Industrie manufacturière;1411Z;Fabrication de vêtements en cuir;1411Z - Fabrication de vêtements en cuir;Tous risques confondus;1665;1665
2021;C;Industrie manufacturière;C - Industrie manufacturière;1412Z;Fabrication de vêtements de travail;1412Z - Fabrication de vêtements de travail;Accidents de trajet;223;223
2021;C;Industrie manufacturière;C - Industrie manufacturière;1412Z;Fabrication de vêtements de travail;1412Z - Fabrication de vêtements de travail;Accidents du travail;2206;2206
2021;C;Industrie manufacturière;C - Industrie manufacturière;1412Z;Fabrication de vêtements de travail;1412Z - Fabrication de vêtements de travail;Maladies professionnelles;278;278
2021;C;Industrie manufacturière;C - Industrie manufacturière;1412Z;Fabrication de vêtements de travail;1412Z - Fabrication de vêtements de travail;Tous risques confondus;2707;2707
