annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;ordre_taille_entreprise;taille_entreprise;nb_entreprises;nb_salaries;nb_salaries_int;nb_entreprises_int
2022;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;3;'20-49;73;2133;2133;73
2022;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;4;'50-149;21;1487;1487;21
2022;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;5;'150-199;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;6;'200-499;3;905;905;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;7;'500 et plus;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;;'Toutes tranches d'effectifs confondues;934;8762;8762;934
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;1;'Moins de 10;1091;2874;2874;1091
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;2;'10-19;84;1141;1141;84
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;3;'20-49;36;1032;1032;36
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;4;'50-149;3;259;259;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;5;'150-199;5;807;807;5
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;6;'200-499;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;7;'500 et plus;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;;'Toutes tranches d'effectifs confondues;1222;8930;8930;1222
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;1;'Moins de 10;173;557;557;173
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;2;'10-19;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;3;'20-49;27;876;876;27
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;4;'50-149;27;2289;2289;27
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;5;'150-199;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;6;'200-499;4;1217;1217;4
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;7;'500 et plus;6;4669;4669;6
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;;'Toutes tranches d'effectifs confondues;265;10316;10316;265
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;1;'Moins de 10;56;196;196;56
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;2;'10-19;5;72;72;5
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;3;'20-49;15;497;497;15
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;4;'50-149;7;641;641;7
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;5;'150-199;3;494;494;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;6;'200-499;0;0;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;7;'500 et plus;0;0;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;;'Toutes tranches d'effectifs confondues;86;1900;1900;86
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;1;'Moins de 10;250;678;678;250
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;2;'10-19;46;624;624;46
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;3;'20-49;21;574;574;21
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;4;'50-149;5;320;320;5
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;5;'150-199;0;0;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;6;'200-499;0;0;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;7;'500 et plus;0;0;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;;'Toutes tranches d'effectifs confondues;322;2196;2196;322
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;1;'Moins de 10;2078;6485;6485;2078
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;2;'10-19;340;4658;4658;340
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;3;'20-49;217;6573;6573;217
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;4;'50-149;69;5728;5728;69
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;5;'150-199;8;1315;1315;8
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;6;'200-499;11;3139;3139;11
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;7;'500 et plus;0;0;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;;'Toutes tranches d'effectifs confondues;2723;27898;27898;2723
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;1;'Moins de 10;1456;4629;4629;1456
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;2;'10-19;357;4914;4914;357
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;3;'20-49;208;5964;5964;208
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;4;'50-149;56;4426;4426;56
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;5;'150-199;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;6;'200-499;6;2341;2341;6
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;7;'500 et plus;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;;'Toutes tranches d'effectifs confondues;2088;23507;23507;2088
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;1;'Moins de 10;591;2102;2102;591
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;2;'10-19;155;2129;2129;155
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3;'20-49;104;3349;3349;104
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;4;'50-149;49;4032;4032;49
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;5;'150-199;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;6;'200-499;7;2232;2232;7
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;7;'500 et plus;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;;'Toutes tranches d'effectifs confondues;914;15608;15608;914
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;1;'Moins de 10;860;2566;2566;860
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;2;'10-19;142;1929;1929;142
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3;'20-49;80;2425;2425;80
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;4;'50-149;31;2154;2154;31
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;5;'150-199;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;6;'200-499;NS;NS;;
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;7;'500 et plus;3;2093;2093;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;;'Toutes tranches d'effectifs confondues;1122;12618;12618;1122
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;1;'Moins de 10;100661;321483;321483;100661
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;2;'10-19;18805;252903;252903;18805
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;3;'20-49;12614;388669;388669;12614
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;4;'50-149;6167;521038;521038;6167
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;5;'150-199;976;168192;168192;976
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;6;'200-499;1654;495483;495483;1654
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;7;'500 et plus;501;580158;580158;501
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;;'Toutes tranches d'effectifs confondues;141378;2727926;2727926;141378
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;1;'Moins de 10;1517;2244;2244;1517
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;2;'10-19;95;1281;1281;95
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;3;'20-49;63;1881;1881;63
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;4;'50-149;41;3343;3343;41
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;5;'150-199;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;6;'200-499;7;1978;1978;7
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;7;'500 et plus;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;;'Toutes tranches d'effectifs confondues;1724;11232;11232;1724
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;1;'Moins de 10;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;2;'10-19;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;3;'20-49;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;4;'50-149;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;5;'150-199;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;6;'200-499;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;7;'500 et plus;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;;'Toutes tranches d'effectifs confondues;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;1;'Moins de 10;1346;2140;2140;1346
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;2;'10-19;97;1288;1288;97
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;3;'20-49;65;1879;1879;65
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;4;'50-149;22;1897;1897;22
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;5;'150-199;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;6;'200-499;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;7;'500 et plus;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;;'Toutes tranches d'effectifs confondues;1534;7907;7907;1534
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;1;'Moins de 10;183;364;364;183
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;2;'10-19;22;304;304;22
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;3;'20-49;20;662;662;20
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;4;'50-149;9;642;642;9
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;5;'150-199;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;6;'200-499;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;7;'500 et plus;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;;'Toutes tranches d'effectifs confondues;235;2535;2535;235
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;1;'Moins de 10;64;116;116;64
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;2;'10-19;4;52;52;4
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;3;'20-49;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;4;'50-149;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;5;'150-199;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;6;'200-499;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;7;'500 et plus;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;;'Toutes tranches d'effectifs confondues;70;347;347;70
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;1;'Moins de 10;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;2;'10-19;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;3;'20-49;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;4;'50-149;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;5;'150-199;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;6;'200-499;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;7;'500 et plus;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;;'Toutes tranches d'effectifs confondues;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;1;'Moins de 10;101;118;118;101
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;2;'10-19;6;76;76;6
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;3;'20-49;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;4;'50-149;NS;NS;;
