annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;nb_MP_psy;nb_mp_psy_int
2015;C;Industrie manufacturière;C - Industrie manufacturière;2351Z;Fabrication de ciment;2351Z - Fabrication de ciment;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2352Z;Fabrication de chaux et plâtre;2352Z - Fabrication de chaux et plâtre;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2361Z;Fabrication d'éléments en béton pour la construction;2361Z - Fabrication d'éléments en béton pour la construction;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2362Z;Fabrication d'éléments en plâtre pour la construction;2362Z - Fabrication d'éléments en plâtre pour la construction;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2363Z;Fabrication de béton prêt à l'emploi;2363Z - Fabrication de béton prêt à l'emploi;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2364Z;Fabrication de mortiers et bétons secs;2364Z - Fabrication de mortiers et bétons secs;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2365Z;Fabrication d'ouvrages en fibre-ciment;2365Z - Fabrication d'ouvrages en fibre-ciment;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2369Z;Fabrication d'autres ouvrages en béton, en ciment ou en plâtre;2369Z - Fabrication d'autres ouvrages en béton, en ciment ou en plâtre;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2370Z;Taille, façonnage et finissage de pierres;2370Z - Taille, façonnage et finissage de pierres;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2391Z;Fabrication de produits abrasifs;2391Z - Fabrication de produits abrasifs;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2399Z;Fabrication d'autres produits minéraux non métalliques n.c.a.;2399Z - Fabrication d'autres produits minéraux non métalliques n.c.a.;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2410Z;Sidérurgie;2410Z - Sidérurgie;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;2420Z - Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2431Z;Étirage à froid de barres;2431Z - Étirage à froid de barres;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2432Z;Laminage à froid de feuillards;2432Z - Laminage à froid de feuillards;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2433Z;Profilage à froid par formage ou pliage;2433Z - Profilage à froid par formage ou pliage;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2434Z;Tréfilage à froid;2434Z - Tréfilage à froid;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2441Z;Production de métaux précieux;2441Z - Production de métaux précieux;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2442Z;Métallurgie de l'aluminium;2442Z - Métallurgie de l'aluminium;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2443Z;Métallurgie du plomb, du zinc ou de l'étain;2443Z - Métallurgie du plomb, du zinc ou de l'étain;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2444Z;Métallurgie du cuivre;2444Z - Métallurgie du cuivre;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2445Z;Métallurgie des autres métaux non ferreux;2445Z - Métallurgie des autres métaux non ferreux;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2446Z;Élaboration et transformation de matières nucléaires;2446Z - Élaboration et transformation de matières nucléaires;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2451Z;Fonderie de fonte;2451Z - Fonderie de fonte;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2452Z;Fonderie d'acier;2452Z - Fonderie d'acier;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2453Z;Fonderie de métaux légers;2453Z - Fonderie de métaux légers;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2454Z;Fonderie d'autres métaux non ferreux;2454Z - Fonderie d'autres métaux non ferreux;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2511Z;Fabrication de structures métalliques et de parties de structures;2511Z - Fabrication de structures métalliques et de parties de structures;2;2
2015;C;Industrie manufacturière;C - Industrie manufacturière;2512Z;Fabrication de portes et fenêtres en métal;2512Z - Fabrication de portes et fenêtres en métal;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2521Z;Fabrication de radiateurs et de chaudières pour le chauffage central;2521Z - Fabrication de radiateurs et de chaudières pour le chauffage central;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2529Z;Fabrication d'autres réservoirs, citernes et conteneurs métalliques;2529Z - Fabrication d'autres réservoirs, citernes et conteneurs métalliques;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2530Z;Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central;2530Z - Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2540Z;Fabrication d'armes et de munitions;2540Z - Fabrication d'armes et de munitions;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2550A;"Forge, estampage, matriçage ; métallurgie des poudres";"2550A - Forge, estampage, matriçage ; métallurgie des poudres";0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2550B;Découpage, emboutissage;2550B - Découpage, emboutissage;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2561Z;Traitement et revêtement des métaux;2561Z - Traitement et revêtement des métaux;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2562A;Décolletage;2562A - Décolletage;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2562B;Mécanique industrielle;2562B - Mécanique industrielle;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2571Z;Fabrication de coutellerie;2571Z - Fabrication de coutellerie;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2572Z;Fabrication de serrures et de ferrures;2572Z - Fabrication de serrures et de ferrures;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2573A;Fabrication de moules et modèles;2573A - Fabrication de moules et modèles;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2573B;Fabrication d'autres outillages;2573B - Fabrication d'autres outillages;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2591Z;Fabrication de fûts et emballages métalliques similaires;2591Z - Fabrication de fûts et emballages métalliques similaires;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2592Z;Fabrication d'emballages métalliques légers;2592Z - Fabrication d'emballages métalliques légers;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2593Z;Fabrication d'articles en fils métalliques, de chaînes et de ressorts;2593Z - Fabrication d'articles en fils métalliques, de chaînes et de ressorts;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2594Z;Fabrication de vis et de boulons;2594Z - Fabrication de vis et de boulons;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2599A;Fabrication d'articles métalliques ménagers;2599A - Fabrication d'articles métalliques ménagers;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2599B;Fabrication d'autres articles métalliques;2599B - Fabrication d'autres articles métalliques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2611Z;Fabrication de composants électroniques;2611Z - Fabrication de composants électroniques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2612Z;Fabrication de cartes électroniques assemblées;2612Z - Fabrication de cartes électroniques assemblées;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2620Z;Fabrication d'ordinateurs et d'équipements périphériques;2620Z - Fabrication d'ordinateurs et d'équipements périphériques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2630Z;Fabrication d'équipements de communication;2630Z - Fabrication d'équipements de communication;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2640Z;Fabrication de produits électroniques grand public;2640Z - Fabrication de produits électroniques grand public;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2651A;Fabrication d'équipements d'aide à la navigation;2651A - Fabrication d'équipements d'aide à la navigation;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2651B;Fabrication d'instrumentation scientifique et technique;2651B - Fabrication d'instrumentation scientifique et technique;2;2
2015;C;Industrie manufacturière;C - Industrie manufacturière;2652Z;Horlogerie;2652Z - Horlogerie;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;2660Z - Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2670Z;Fabrication de matériels optique et photographique;2670Z - Fabrication de matériels optique et photographique;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2680Z;Fabrication de supports magnétiques et optiques;2680Z - Fabrication de supports magnétiques et optiques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;2711Z - Fabrication de moteurs, génératrices et transformateurs électriques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2712Z;Fabrication de matériel de distribution et de commande électrique;2712Z - Fabrication de matériel de distribution et de commande électrique;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2720Z;Fabrication de piles et d'accumulateurs électriques;2720Z - Fabrication de piles et d'accumulateurs électriques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2731Z;Fabrication de câbles de fibres optiques;2731Z - Fabrication de câbles de fibres optiques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;2732Z - Fabrication d'autres fils et câbles électroniques ou électriques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2733Z;Fabrication de matériel d'installation électrique;2733Z - Fabrication de matériel d'installation électrique;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2740Z;Fabrication d'appareils d'éclairage électrique;2740Z - Fabrication d'appareils d'éclairage électrique;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2751Z;Fabrication d'appareils électroménagers;2751Z - Fabrication d'appareils électroménagers;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2752Z;Fabrication d'appareils ménagers non électriques;2752Z - Fabrication d'appareils ménagers non électriques;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2790Z;Fabrication d'autres matériels électriques;2790Z - Fabrication d'autres matériels électriques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;2811Z - Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;2812Z - Fabrication d'équipements hydrauliques et pneumatiques;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2813Z;Fabrication d'autres pompes et compresseurs;2813Z - Fabrication d'autres pompes et compresseurs;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2814Z;Fabrication d'autres articles de robinetterie;2814Z - Fabrication d'autres articles de robinetterie;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;2815Z - Fabrication d'engrenages et d'organes mécaniques de transmission;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2821Z;Fabrication de fours et brûleurs;2821Z - Fabrication de fours et brûleurs;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2822Z;Fabrication de matériel de levage et de manutention;2822Z - Fabrication de matériel de levage et de manutention;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);2823Z - Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2824Z;Fabrication d'outillage portatif à moteur incorporé;2824Z - Fabrication d'outillage portatif à moteur incorporé;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;2825Z - Fabrication d'équipements aérauliques et frigorifiques industriels;1;1
2015;C;Industrie manufacturière;C - Industrie manufacturière;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;2829A - Fabrication d'équipements d'emballage, de conditionnement et de pesage;0;0
2015;C;Industrie manufacturière;C - Industrie manufacturière;2829B;Fabrication d'autres machines d'usage général;2829B - Fabrication d'autres machines d'usage général;0;0
