annee;code_NAF5;libelle_NAF5;partie_corps
2018;7420Z;Activités photographiques;coude
2018;7420Z;Activités photographiques;poignet, main, doigt
2018;7420Z;Activités photographiques;genou
2018;7420Z;Activités photographiques;cheville, pied
2018;7420Z;Activités photographiques;dos
2018;7420Z;Activités photographiques;corps entier
2018;7420Z;Activités photographiques;association de plusieurs syndromes du tableau
2018;7430Z;Traduction et interprétation;épaule
2018;7430Z;Traduction et interprétation;coude
2018;7430Z;Traduction et interprétation;poignet, main, doigt
2018;7430Z;Traduction et interprétation;genou
2018;7430Z;Traduction et interprétation;cheville, pied
2018;7430Z;Traduction et interprétation;dos
2018;7430Z;Traduction et interprétation;corps entier
2018;7430Z;Traduction et interprétation;association de plusieurs syndromes du tableau
2018;7490A;Activité des économistes de la construction;épaule
2018;7490A;Activité des économistes de la construction;coude
2018;7490A;Activité des économistes de la construction;poignet, main, doigt
2018;7490A;Activité des économistes de la construction;genou
2018;7490A;Activité des économistes de la construction;cheville, pied
2018;7490A;Activité des économistes de la construction;dos
2018;7490A;Activité des économistes de la construction;corps entier
2018;7490A;Activité des économistes de la construction;association de plusieurs syndromes du tableau
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;épaule
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;coude
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;poignet, main, doigt
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;genou
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;cheville, pied
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;dos
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;corps entier
2018;7490B;Activités spécialisées, scientifiques et techniques diverses;association de plusieurs syndromes du tableau
2018;7500Z;Activités vétérinaires;épaule
2018;7500Z;Activités vétérinaires;coude
2018;7500Z;Activités vétérinaires;poignet, main, doigt
2018;7500Z;Activités vétérinaires;genou
2018;7500Z;Activités vétérinaires;cheville, pied
2018;7500Z;Activités vétérinaires;dos
2018;7500Z;Activités vétérinaires;corps entier
2018;7500Z;Activités vétérinaires;association de plusieurs syndromes du tableau
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;épaule
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;coude
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;poignet, main, doigt
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;genou
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;cheville, pied
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;dos
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;corps entier
2018;7711A;Location de courte durée de voitures et de véhicules automobiles légers;association de plusieurs syndromes du tableau
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;épaule
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;coude
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;poignet, main, doigt
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;genou
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;cheville, pied
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;dos
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;corps entier
2018;7711B;Location de longue durée de voitures et de véhicules automobiles légers;association de plusieurs syndromes du tableau
2018;7712Z;Location et location-bail de camions;épaule
2018;7712Z;Location et location-bail de camions;coude
2018;7712Z;Location et location-bail de camions;poignet, main, doigt
2018;7712Z;Location et location-bail de camions;genou
2018;7712Z;Location et location-bail de camions;cheville, pied
2018;7712Z;Location et location-bail de camions;dos
2018;7712Z;Location et location-bail de camions;corps entier
2018;7712Z;Location et location-bail de camions;association de plusieurs syndromes du tableau
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;épaule
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;coude
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;poignet, main, doigt
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;genou
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;cheville, pied
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;dos
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;corps entier
2018;7721Z;Location et location-bail d'articles de loisirs et de sport;association de plusieurs syndromes du tableau
2018;7722Z;Location de vidéocassettes et disques vidéo;épaule
2018;7722Z;Location de vidéocassettes et disques vidéo;coude
2018;7722Z;Location de vidéocassettes et disques vidéo;poignet, main, doigt
2018;7722Z;Location de vidéocassettes et disques vidéo;genou
2018;7722Z;Location de vidéocassettes et disques vidéo;cheville, pied
2018;7722Z;Location de vidéocassettes et disques vidéo;dos
2018;7722Z;Location de vidéocassettes et disques vidéo;corps entier
2018;7722Z;Location de vidéocassettes et disques vidéo;association de plusieurs syndromes du tableau
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;épaule
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;coude
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;poignet, main, doigt
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;genou
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;cheville, pied
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;dos
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;corps entier
2018;7729Z;Location et location-bail d'autres biens personnels et domestiques;association de plusieurs syndromes du tableau
2018;7731Z;Location et location-bail de machines et équipements agricoles;épaule
2018;7731Z;Location et location-bail de machines et équipements agricoles;coude
2018;7731Z;Location et location-bail de machines et équipements agricoles;poignet, main, doigt
2018;7731Z;Location et location-bail de machines et équipements agricoles;genou
2018;7731Z;Location et location-bail de machines et équipements agricoles;cheville, pied
2018;7731Z;Location et location-bail de machines et équipements agricoles;dos
2018;7731Z;Location et location-bail de machines et équipements agricoles;corps entier
2018;7731Z;Location et location-bail de machines et équipements agricoles;association de plusieurs syndromes du tableau
2018;7732Z;Location et location-bail de machines et équipements pour la construction;épaule
2018;7732Z;Location et location-bail de machines et équipements pour la construction;coude
2018;7732Z;Location et location-bail de machines et équipements pour la construction;poignet, main, doigt
2018;7732Z;Location et location-bail de machines et équipements pour la construction;genou
2018;7732Z;Location et location-bail de machines et équipements pour la construction;cheville, pied
2018;7732Z;Location et location-bail de machines et équipements pour la construction;dos
2018;7732Z;Location et location-bail de machines et équipements pour la construction;corps entier
2018;7732Z;Location et location-bail de machines et équipements pour la construction;association de plusieurs syndromes du tableau
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;épaule
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;coude
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;poignet, main, doigt
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;genou
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;cheville, pied
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;dos
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;corps entier
2018;7733Z;Location et location-bail de machines de bureau et de matériel informatique;association de plusieurs syndromes du tableau
2018;7734Z;Location et location-bail de matériels de transport par eau;épaule
2018;7734Z;Location et location-bail de matériels de transport par eau;coude
2018;7734Z;Location et location-bail de matériels de transport par eau;poignet, main, doigt
2018;7734Z;Location et location-bail de matériels de transport par eau;genou
2018;7734Z;Location et location-bail de matériels de transport par eau;cheville, pied
2018;7734Z;Location et location-bail de matériels de transport par eau;dos
2018;7734Z;Location et location-bail de matériels de transport par eau;corps entier
2018;7734Z;Location et location-bail de matériels de transport par eau;association de plusieurs syndromes du tableau
2018;7735Z;Location et location-bail de matériels de transport aérien;épaule
2018;7735Z;Location et location-bail de matériels de transport aérien;coude
2018;7735Z;Location et location-bail de matériels de transport aérien;poignet, main, doigt
2018;7735Z;Location et location-bail de matériels de transport aérien;genou
2018;7735Z;Location et location-bail de matériels de transport aérien;cheville, pied
2018;7735Z;Location et location-bail de matériels de transport aérien;dos
2018;7735Z;Location et location-bail de matériels de transport aérien;corps entier
2018;7735Z;Location et location-bail de matériels de transport aérien;association de plusieurs syndromes du tableau
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;épaule
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;coude
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;poignet, main, doigt
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;genou
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;cheville, pied
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;dos
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;corps entier
2018;7739Z;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;association de plusieurs syndromes du tableau
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;épaule
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;coude
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;poignet, main, doigt
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;genou
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;cheville, pied
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;dos
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;corps entier
2018;7740Z;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;association de plusieurs syndromes du tableau
2018;7810Z;Activités des agences de placement de main-d'œuvre;épaule
2018;7810Z;Activités des agences de placement de main-d'œuvre;coude
2018;7810Z;Activités des agences de placement de main-d'œuvre;poignet, main, doigt
2018;7810Z;Activités des agences de placement de main-d'œuvre;genou
2018;7810Z;Activités des agences de placement de main-d'œuvre;cheville, pied
2018;7810Z;Activités des agences de placement de main-d'œuvre;dos
2018;7810Z;Activités des agences de placement de main-d'œuvre;corps entier
2018;7810Z;Activités des agences de placement de main-d'œuvre;association de plusieurs syndromes du tableau
2018;7820Z;Activités des agences de travail temporaire;épaule
2018;7820Z;Activités des agences de travail temporaire;coude
2018;7820Z;Activités des agences de travail temporaire;poignet, main, doigt
2018;7820Z;Activités des agences de travail temporaire;genou
2018;7820Z;Activités des agences de travail temporaire;cheville, pied
2018;7820Z;Activités des agences de travail temporaire;dos
2018;7820Z;Activités des agences de travail temporaire;corps entier
2018;7820Z;Activités des agences de travail temporaire;association de plusieurs syndromes du tableau
2018;7830Z;Autre mise à disposition de ressources humaines;épaule
2018;7830Z;Autre mise à disposition de ressources humaines;coude
2018;7830Z;Autre mise à disposition de ressources humaines;poignet, main, doigt
2018;7830Z;Autre mise à disposition de ressources humaines;genou
2018;7830Z;Autre mise à disposition de ressources humaines;cheville, pied
2018;7830Z;Autre mise à disposition de ressources humaines;dos
2018;7830Z;Autre mise à disposition de ressources humaines;corps entier
2018;7830Z;Autre mise à disposition de ressources humaines;association de plusieurs syndromes du tableau
2018;7911Z;Activités des agences de voyage;épaule
2018;7911Z;Activités des agences de voyage;coude
2018;7911Z;Activités des agences de voyage;poignet, main, doigt
2018;7911Z;Activités des agences de voyage;genou
2018;7911Z;Activités des agences de voyage;cheville, pied
2018;7911Z;Activités des agences de voyage;dos
2018;7911Z;Activités des agences de voyage;corps entier
2018;7911Z;Activités des agences de voyage;association de plusieurs syndromes du tableau
2018;7912Z;Activités des voyagistes;épaule
2018;7912Z;Activités des voyagistes;coude
2018;7912Z;Activités des voyagistes;poignet, main, doigt
2018;7912Z;Activités des voyagistes;genou
2018;7912Z;Activités des voyagistes;cheville, pied
2018;7912Z;Activités des voyagistes;dos
2018;7912Z;Activités des voyagistes;corps entier
2018;7912Z;Activités des voyagistes;association de plusieurs syndromes du tableau
2018;7990Z;Autres services de réservation et activités connexes;épaule
2018;7990Z;Autres services de réservation et activités connexes;coude
2018;7990Z;Autres services de réservation et activités connexes;poignet, main, doigt
2018;7990Z;Autres services de réservation et activités connexes;genou
2018;7990Z;Autres services de réservation et activités connexes;cheville, pied
2018;7990Z;Autres services de réservation et activités connexes;dos
2018;7990Z;Autres services de réservation et activités connexes;corps entier
2018;7990Z;Autres services de réservation et activités connexes;association de plusieurs syndromes du tableau
2018;8010Z;Activités de sécurité privée;épaule
2018;8010Z;Activités de sécurité privée;coude
2018;8010Z;Activités de sécurité privée;poignet, main, doigt
2018;8010Z;Activités de sécurité privée;genou
2018;8010Z;Activités de sécurité privée;cheville, pied
2018;8010Z;Activités de sécurité privée;dos
2018;8010Z;Activités de sécurité privée;corps entier
2018;8010Z;Activités de sécurité privée;association de plusieurs syndromes du tableau
2018;8020Z;Activités liées aux systèmes de sécurité;épaule
2018;8020Z;Activités liées aux systèmes de sécurité;coude
2018;8020Z;Activités liées aux systèmes de sécurité;poignet, main, doigt
2018;8020Z;Activités liées aux systèmes de sécurité;genou
2018;8020Z;Activités liées aux systèmes de sécurité;cheville, pied
2018;8020Z;Activités liées aux systèmes de sécurité;dos
2018;8020Z;Activités liées aux systèmes de sécurité;corps entier
2018;8020Z;Activités liées aux systèmes de sécurité;association de plusieurs syndromes du tableau
2018;8030Z;Activités d'enquête;épaule
2018;8030Z;Activités d'enquête;coude
2018;8030Z;Activités d'enquête;poignet, main, doigt
2018;8030Z;Activités d'enquête;genou
2018;8030Z;Activités d'enquête;cheville, pied
2018;8030Z;Activités d'enquête;dos
2018;8030Z;Activités d'enquête;corps entier
2018;8030Z;Activités d'enquête;association de plusieurs syndromes du tableau
2018;8110Z;Activités combinées de soutien lié aux bâtiments;épaule
2018;8110Z;Activités combinées de soutien lié aux bâtiments;coude
2018;8110Z;Activités combinées de soutien lié aux bâtiments;poignet, main, doigt
2018;8110Z;Activités combinées de soutien lié aux bâtiments;genou
2018;8110Z;Activités combinées de soutien lié aux bâtiments;cheville, pied
2018;8110Z;Activités combinées de soutien lié aux bâtiments;dos
2018;8110Z;Activités combinées de soutien lié aux bâtiments;corps entier
2018;8110Z;Activités combinées de soutien lié aux bâtiments;association de plusieurs syndromes du tableau
2018;8121Z;Nettoyage courant des bâtiments;épaule
2018;8121Z;Nettoyage courant des bâtiments;coude
2018;8121Z;Nettoyage courant des bâtiments;poignet, main, doigt
2018;8121Z;Nettoyage courant des bâtiments;genou
2018;8121Z;Nettoyage courant des bâtiments;cheville, pied
2018;8121Z;Nettoyage courant des bâtiments;dos
2018;8121Z;Nettoyage courant des bâtiments;corps entier
2018;8121Z;Nettoyage courant des bâtiments;association de plusieurs syndromes du tableau
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;épaule
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;coude
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;poignet, main, doigt
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;genou
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;cheville, pied
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;dos
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;corps entier
2018;8122Z;Autres activités de nettoyage des bâtiments et nettoyage industriel;association de plusieurs syndromes du tableau
2018;8129A;Désinfection, désinsectisation, dératisation;épaule
2018;8129A;Désinfection, désinsectisation, dératisation;coude
2018;8129A;Désinfection, désinsectisation, dératisation;poignet, main, doigt
2018;8129A;Désinfection, désinsectisation, dératisation;genou
2018;8129A;Désinfection, désinsectisation, dératisation;cheville, pied
2018;8129A;Désinfection, désinsectisation, dératisation;dos
2018;8129A;Désinfection, désinsectisation, dératisation;corps entier
2018;8129A;Désinfection, désinsectisation, dératisation;association de plusieurs syndromes du tableau
2018;8129B;Autres activités de nettoyage n.c.a.;épaule
2018;8129B;Autres activités de nettoyage n.c.a.;coude
2018;8129B;Autres activités de nettoyage n.c.a.;poignet, main, doigt
2018;8129B;Autres activités de nettoyage n.c.a.;genou
2018;8129B;Autres activités de nettoyage n.c.a.;cheville, pied
2018;8129B;Autres activités de nettoyage n.c.a.;dos
2018;8129B;Autres activités de nettoyage n.c.a.;corps entier
2018;8129B;Autres activités de nettoyage n.c.a.;association de plusieurs syndromes du tableau
2018;8130Z;Services d'aménagement paysager;épaule
2018;8130Z;Services d'aménagement paysager;coude
2018;8130Z;Services d'aménagement paysager;poignet, main, doigt
2018;8130Z;Services d'aménagement paysager;genou
2018;8130Z;Services d'aménagement paysager;cheville, pied
2018;8130Z;Services d'aménagement paysager;dos
2018;8130Z;Services d'aménagement paysager;corps entier
2018;8130Z;Services d'aménagement paysager;association de plusieurs syndromes du tableau
2018;8211Z;Services administratifs combinés de bureau;épaule
2018;8211Z;Services administratifs combinés de bureau;coude
2018;8211Z;Services administratifs combinés de bureau;poignet, main, doigt
2018;8211Z;Services administratifs combinés de bureau;genou
2018;8211Z;Services administratifs combinés de bureau;cheville, pied
2018;8211Z;Services administratifs combinés de bureau;dos
2018;8211Z;Services administratifs combinés de bureau;corps entier
2018;8211Z;Services administratifs combinés de bureau;association de plusieurs syndromes du tableau
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;épaule
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;coude
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;poignet, main, doigt
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;genou
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;cheville, pied
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;dos
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;corps entier
2018;8219Z;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;association de plusieurs syndromes du tableau
2018;8220Z;Activités de centres d'appels;épaule
2018;8220Z;Activités de centres d'appels;coude
2018;8220Z;Activités de centres d'appels;poignet, main, doigt
2018;8220Z;Activités de centres d'appels;genou
2018;8220Z;Activités de centres d'appels;cheville, pied
2018;8220Z;Activités de centres d'appels;dos
2018;8220Z;Activités de centres d'appels;corps entier
2018;8220Z;Activités de centres d'appels;association de plusieurs syndromes du tableau
2018;8230Z;Organisation de foires, salons professionnels et congrès;épaule
2018;8230Z;Organisation de foires, salons professionnels et congrès;coude
2018;8230Z;Organisation de foires, salons professionnels et congrès;poignet, main, doigt
2018;8230Z;Organisation de foires, salons professionnels et congrès;genou
2018;8230Z;Organisation de foires, salons professionnels et congrès;cheville, pied
2018;8230Z;Organisation de foires, salons professionnels et congrès;dos
2018;8230Z;Organisation de foires, salons professionnels et congrès;corps entier
2018;8230Z;Organisation de foires, salons professionnels et congrès;association de plusieurs syndromes du tableau
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;épaule
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;coude
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;poignet, main, doigt
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;genou
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;cheville, pied
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;dos
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;corps entier
2018;8291Z;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;association de plusieurs syndromes du tableau
2018;8292Z;Activités de conditionnement;épaule
2018;8292Z;Activités de conditionnement;coude
2018;8292Z;Activités de conditionnement;poignet, main, doigt
2018;8292Z;Activités de conditionnement;genou
2018;8292Z;Activités de conditionnement;cheville, pied
2018;8292Z;Activités de conditionnement;dos
2018;8292Z;Activités de conditionnement;corps entier
2018;8292Z;Activités de conditionnement;association de plusieurs syndromes du tableau
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;épaule
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;coude
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;poignet, main, doigt
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;genou
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;cheville, pied
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;dos
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;corps entier
2018;8299Z;Autres activités de soutien aux entreprises n.c.a.;association de plusieurs syndromes du tableau
2018;8411Z;Administration publique générale;épaule
2018;8411Z;Administration publique générale;coude
2018;8411Z;Administration publique générale;poignet, main, doigt
2018;8411Z;Administration publique générale;genou
2018;8411Z;Administration publique générale;cheville, pied
2018;8411Z;Administration publique générale;dos
2018;8411Z;Administration publique générale;corps entier
2018;8411Z;Administration publique générale;association de plusieurs syndromes du tableau
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;épaule
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;coude
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;poignet, main, doigt
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;genou
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;cheville, pied
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;dos
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;corps entier
2018;8412Z;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;association de plusieurs syndromes du tableau
2018;8413Z;Administration publique (tutelle) des activités économiques;épaule
2018;8413Z;Administration publique (tutelle) des activités économiques;coude
2018;8413Z;Administration publique (tutelle) des activités économiques;poignet, main, doigt
2018;8413Z;Administration publique (tutelle) des activités économiques;genou
2018;8413Z;Administration publique (tutelle) des activités économiques;cheville, pied
2018;8413Z;Administration publique (tutelle) des activités économiques;dos
2018;8413Z;Administration publique (tutelle) des activités économiques;corps entier
2018;8413Z;Administration publique (tutelle) des activités économiques;association de plusieurs syndromes du tableau
2018;8421Z;Affaires étrangères;épaule
2018;8421Z;Affaires étrangères;coude
2018;8421Z;Affaires étrangères;poignet, main, doigt
2018;8421Z;Affaires étrangères;genou
2018;8421Z;Affaires étrangères;cheville, pied
2018;8421Z;Affaires étrangères;dos
2018;8421Z;Affaires étrangères;corps entier
2018;8421Z;Affaires étrangères;association de plusieurs syndromes du tableau
2018;8422Z;Défense;épaule
2018;8422Z;Défense;coude
2018;8422Z;Défense;poignet, main, doigt
2018;8422Z;Défense;genou
2018;8422Z;Défense;cheville, pied
2018;8422Z;Défense;dos
2018;8422Z;Défense;corps entier
2018;8422Z;Défense;association de plusieurs syndromes du tableau
2018;8423Z;Justice;épaule
2018;8423Z;Justice;coude
2018;8423Z;Justice;poignet, main, doigt
2018;8423Z;Justice;genou
2018;8423Z;Justice;cheville, pied
2018;8423Z;Justice;dos
2018;8423Z;Justice;corps entier
2018;8423Z;Justice;association de plusieurs syndromes du tableau
2018;8424Z;Activités d'ordre public et de sécurité;épaule
2018;8424Z;Activités d'ordre public et de sécurité;coude
2018;8424Z;Activités d'ordre public et de sécurité;poignet, main, doigt
2018;8424Z;Activités d'ordre public et de sécurité;genou
2018;8424Z;Activités d'ordre public et de sécurité;cheville, pied
2018;8424Z;Activités d'ordre public et de sécurité;dos
2018;8424Z;Activités d'ordre public et de sécurité;corps entier
2018;8424Z;Activités d'ordre public et de sécurité;association de plusieurs syndromes du tableau
2018;8425Z;Services du feu et de secours;épaule
2018;8425Z;Services du feu et de secours;coude
2018;8425Z;Services du feu et de secours;poignet, main, doigt
2018;8425Z;Services du feu et de secours;genou
2018;8425Z;Services du feu et de secours;cheville, pied
2018;8425Z;Services du feu et de secours;dos
2018;8425Z;Services du feu et de secours;corps entier
2018;8425Z;Services du feu et de secours;association de plusieurs syndromes du tableau
2018;8430A;Activités générales de sécurité sociale;épaule
2018;8430A;Activités générales de sécurité sociale;coude
2018;8430A;Activités générales de sécurité sociale;poignet, main, doigt
2018;8430A;Activités générales de sécurité sociale;genou
2018;8430A;Activités générales de sécurité sociale;cheville, pied
2018;8430A;Activités générales de sécurité sociale;dos
2018;8430A;Activités générales de sécurité sociale;corps entier
2018;8430A;Activités générales de sécurité sociale;association de plusieurs syndromes du tableau
2018;8430B;Gestion des retraites complémentaires;épaule
2018;8430B;Gestion des retraites complémentaires;coude
2018;8430B;Gestion des retraites complémentaires;poignet, main, doigt
2018;8430B;Gestion des retraites complémentaires;genou
2018;8430B;Gestion des retraites complémentaires;cheville, pied
2018;8430B;Gestion des retraites complémentaires;dos
2018;8430B;Gestion des retraites complémentaires;corps entier
2018;8430B;Gestion des retraites complémentaires;association de plusieurs syndromes du tableau
2018;8430C;Distribution sociale de revenus;épaule
2018;8430C;Distribution sociale de revenus;coude
2018;8430C;Distribution sociale de revenus;poignet, main, doigt
2018;8430C;Distribution sociale de revenus;genou
2018;8430C;Distribution sociale de revenus;cheville, pied
2018;8430C;Distribution sociale de revenus;dos
2018;8430C;Distribution sociale de revenus;corps entier
2018;8430C;Distribution sociale de revenus;association de plusieurs syndromes du tableau
2018;8510Z;Enseignement pré-primaire;épaule
2018;8510Z;Enseignement pré-primaire;coude
2018;8510Z;Enseignement pré-primaire;poignet, main, doigt
2018;8510Z;Enseignement pré-primaire;genou
2018;8510Z;Enseignement pré-primaire;cheville, pied
2018;8510Z;Enseignement pré-primaire;dos
2018;8510Z;Enseignement pré-primaire;corps entier
2018;8510Z;Enseignement pré-primaire;association de plusieurs syndromes du tableau
2018;8520Z;Enseignement primaire;épaule
2018;8520Z;Enseignement primaire;coude
2018;8520Z;Enseignement primaire;poignet, main, doigt
2018;8520Z;Enseignement primaire;genou
2018;8520Z;Enseignement primaire;cheville, pied
2018;8520Z;Enseignement primaire;dos
2018;8520Z;Enseignement primaire;corps entier
2018;8520Z;Enseignement primaire;association de plusieurs syndromes du tableau
2018;8531Z;Enseignement secondaire général;épaule
2018;8531Z;Enseignement secondaire général;coude
2018;8531Z;Enseignement secondaire général;poignet, main, doigt
2018;8531Z;Enseignement secondaire général;genou
2018;8531Z;Enseignement secondaire général;cheville, pied
2018;8531Z;Enseignement secondaire général;dos
2018;8531Z;Enseignement secondaire général;corps entier
2018;8531Z;Enseignement secondaire général;association de plusieurs syndromes du tableau
2018;8532Z;Enseignement secondaire technique ou professionnel;épaule
2018;8532Z;Enseignement secondaire technique ou professionnel;coude
2018;8532Z;Enseignement secondaire technique ou professionnel;poignet, main, doigt
2018;8532Z;Enseignement secondaire technique ou professionnel;genou
2018;8532Z;Enseignement secondaire technique ou professionnel;cheville, pied
2018;8532Z;Enseignement secondaire technique ou professionnel;dos
2018;8532Z;Enseignement secondaire technique ou professionnel;corps entier
2018;8532Z;Enseignement secondaire technique ou professionnel;association de plusieurs syndromes du tableau
2018;8541Z;Enseignement post-secondaire non supérieur;épaule
2018;8541Z;Enseignement post-secondaire non supérieur;coude
2018;8541Z;Enseignement post-secondaire non supérieur;poignet, main, doigt
2018;8541Z;Enseignement post-secondaire non supérieur;genou
2018;8541Z;Enseignement post-secondaire non supérieur;cheville, pied
2018;8541Z;Enseignement post-secondaire non supérieur;dos
2018;8541Z;Enseignement post-secondaire non supérieur;corps entier
2018;8541Z;Enseignement post-secondaire non supérieur;association de plusieurs syndromes du tableau
2018;8542Z;Enseignement supérieur;épaule
2018;8542Z;Enseignement supérieur;coude
